url,date,time,author_name,author_link,quoted_user,posting,posting_wo_quote
/t3279720,2020-11-07,18:36,Guld.feber,/u1350646,NA,Kollar på mars det är även mars på min stjärn app den lyser starkt än lyser den svagt och ibland slocknar den Verkar helt sjukt någon mer som sett detta,Kollar på mars det är även mars på min stjärn app den lyser starkt än lyser den svagt och ibland slocknar den Verkar helt sjukt någon mer som sett detta
/t3279720,2020-11-07,18:40,arcsin,/u1188050,NA,Ser du detta i verkligheten eller i appen,Ser du detta i verkligheten eller i appen
/t3279720,2020-11-07,18:44,brunoDjungel,/u1326482,NA,Citat Ursprungligen postat av Guld feberKollar på mars det är även mars på min stjärn app den lyser starkt än lyser den svagt och ibland slocknar den Verkar helt sjukt någon mer som sett detta Självklart slocknar en planet lite då och då,Självklart slocknar en planet lite då och då
/t3279720,2020-11-07,19:00,5GLSDTOWER,/u1389027,NA,Vad exakt menar du med CP Är det en rymdterm,Vad exakt menar du med CP Är det en rymdterm
/t3279720,2020-11-07,19:08,Dredden,/u90326,NA,Är väl mera ett tecken att gå till Optikern om en prick på himlen försvinner som uppenbarligen är kvar,Är väl mera ett tecken att gå till Optikern om en prick på himlen försvinner som uppenbarligen är kvar
/t3279720,2020-11-07,19:12,GoUoD,/u998031,NA,Citat Ursprungligen postat av Guld feberKollar på mars det är även mars på min stjärn app den lyser starkt än lyser den svagt och ibland slocknar den Verkar helt sjukt någon mer som sett detta Har fått höra att det är en stjärna som brukar tändas och släckas mycket frekvent på himmelen som man ser med blotta ögat Tyckte också att det var ett mysterium i flera år innan jag träffade en tjej som jobbade med det där Vet inte om hon pratade sanning men jag har också sett den Dock övertygad om att det inte är mars,Har fått höra att det är en stjärna som brukar tändas och släckas mycket frekvent på himmelen som man ser med blotta ögat Tyckte också att det var ett mysterium i flera år innan jag träffade en tjej som jobbade med det där Vet inte om hon pratade sanning men jag har också sett den Dock övertygad om att det inte är mars
/t3279720,2020-11-07,19:18,Skogswald,/u78261,NA,Citat Ursprungligen postat av 5GLSDTOWERVad exakt menar du med CP Är det en rymdterm Undrar samma sak skrattade gott när jag läste Kanske har det nåt med detta att göra https en wikipedia org wiki Complex projective space,Undrar samma sak skrattade gott när jag läste Kanske har det nåt med detta att göra https en wikipedia org wiki Complex projective space
/t3279720,2020-11-07,19:23,sommarlov,/u185704,NA,Citat Ursprungligen postat av GoUoDHar fått höra att det är en stjärna som brukar tändas och släckas mycket frekvent på himmelen som man ser med blotta ögat Tyckte också att det var ett mysterium i flera år innan jag träffade en tjej som jobbade med det där Vet inte om hon pratade sanning men jag har också sett den Dock övertygad om att det inte är mars Stjärnan Sirius brukar beskrivas sådär En annan grej som kan hända är att man kan uppleva att den rör på sig hoppar till så att säga Detta då man inte har referenser på natthimlen och ögonen rör sig,Stjärnan Sirius brukar beskrivas sådär En annan grej som kan hända är att man kan uppleva att den rör på sig hoppar till så att säga Detta då man inte har referenser på natthimlen och ögonen rör sig
/t3279720,2020-11-07,20:38,arcsin,/u1188050,sommarlov,Citat Ursprungligen postat av sommarlovStjärnan Sirius brukar beskrivas sådär En annan grej som kan hända är att man kan uppleva att den rör på sig hoppar till så att säga Detta då man inte har referenser på natthimlen och ögonen rör sig Du menar att stjärnhimlen roterar Det är en kontinuerlig rörelse och ingenting som upplevs stötvis om man inte låter det gå lång tid mellan observationstillfällena,Du menar att stjärnhimlen roterar Det är en kontinuerlig rörelse och ingenting som upplevs stötvis om man inte låter det gå lång tid mellan observationstillfällena
/t3279720,2020-11-07,23:23,sommarlov,/u185704,arcsin,Citat Ursprungligen postat av arcsinDu menar att stjärnhimlen roterar Det är en kontinuerlig rörelse och ingenting som upplevs stötvis om man inte låter det gå lång tid mellan observationstillfällena Nej nej du missförstår Om man står och glor på en stjärna kommer man efter en stund tycka att den hoppar till Det är mycket lätt att missförstå rörelsen för att stjärnan rör på sig,Nej nej du missförstår Om man står och glor på en stjärna kommer man efter en stund tycka att den hoppar till Det är mycket lätt att missförstå rörelsen för att stjärnan rör på sig
