url,date,time,author_name,author_link,quoted_user,posting,posting_wo_quote
/t3114462,2020-01-26,07:16,Armyant,/u1277087,NA,Jag vet ytligt att gener från neandertalare återfinns hos människor i Asien och Europa Vilka av alla etniciteter i de alla länder som finns i dessa områden brukar ha höga värden av gener från neandertalare Det är ju också så att man talar om att 1 3 av den moderna människans uppsättning gener härstammar från neandertalare Då är min fråga om det finns någon etnicitet som tenderar att ofta ligga uppemot 3 gener från neandertalare Exempel på etniciteter är finsk skandinavisk italienare mellanöstlig grekisk engelsk med flera,Jag vet ytligt att gener från neandertalare återfinns hos människor i Asien och Europa Vilka av alla etniciteter i de alla länder som finns i dessa områden brukar ha höga värden av gener från neandertalare Det är ju också så att man talar om att 1 3 av den moderna människans uppsättning gener härstammar från neandertalare Då är min fråga om det finns någon etnicitet som tenderar att ofta ligga uppemot 3 gener från neandertalare Exempel på etniciteter är finsk skandinavisk italienare mellanöstlig grekisk engelsk med flera
/t3114462,2020-01-26,07:51,Fioehlbaerth,/u357713,NA,Här är en som påstår att Toscanabor har mest http www abroadintheyard com peopl neanderthals,Här är en som påstår att Toscanabor har mest http www abroadintheyard com peopl neanderthals
/t3114462,2020-01-26,08:03,fruciante,/u614713,NA,Citat Ursprungligen postat av ArmyantJag vet ytligt att gener från neandertalare återfinns hos människor i Mellanöstern och Europa Vilka av alla etniciteter i de alla länder som finns i dessa områden brukar ha höga värden av gener från neandertalare Det är ju också så att man talar om att 1 3 av den moderna människans uppsättning gener härstammar från neandertalare Då är min fråga om det finns någon etnicitet som tenderar att ofta ligga uppemot 3 gener från neandertalare Exempel på etniciteter är finsk skandinavisk italienare mellanöstlig grekisk engelsk med flera Varför undrar du Vita brukar ha mer Svarta har minst,Varför undrar du Vita brukar ha mer Svarta har minst
/t3114462,2020-01-26,10:17,Fioehlbaerth,/u357713,NA,Östasiater typ kineser koreaner och japaner har mer neanderthalgener än européer läste jag nånstans Dom lär ju ha högre medel IQ än vi också,Östasiater typ kineser koreaner och japaner har mer neanderthalgener än européer läste jag nånstans Dom lär ju ha högre medel IQ än vi också
/t3114462,2020-01-26,10:51,15minFame,/u649784,fruciante,Citat Ursprungligen postat av frucianteVarför undrar du Vita brukar ha mer Svarta har minst Afrikaner har inget alls Det är för att det var de som utvandrade som kom i kontakt med neandertalare,Afrikaner har inget alls Det är för att det var de som utvandrade som kom i kontakt med neandertalare
/t3114462,2020-01-26,12:32,Halshuggning,/u460811,NA,Jag gjorde ett DNA test på 23andme för 7 år sedan Då fick jag reda på att 2 7 av mina gener härstammar från neandertalarna De verkar ha tagit bort den infon nu och ersatt med mängden genetiska kopior som jag har ärvt Jag är av europeisk härkomst http www bilddump se bilder 202001 3 89 51 47 jpgDen högsta på den sidan har mindre än 400 olika kopior av genen ärvd Afrikaner har 0 Typiska drag för neandertalargener är mkt kroppsbehåring tjockare näsor kortväxta mer rakt hår,Jag gjorde ett DNA test på 23andme för 7 år sedan Då fick jag reda på att 2 7 av mina gener härstammar från neandertalarna De verkar ha tagit bort den infon nu och ersatt med mängden genetiska kopior som jag har ärvt Jag är av europeisk härkomst http www bilddump se bilder 202001 3 89 51 47 jpgDen högsta på den sidan har mindre än 400 olika kopior av genen ärvd Afrikaner har 0 Typiska drag för neandertalargener är mkt kroppsbehåring tjockare näsor kortväxta mer rakt hår
/t3114462,2020-01-26,15:02,Gudochhansson,/u1322364,NA,Neandertalare hade större hjärnor än homo sapiens sapiens och tänkte abstrakt förstår man av efterlämnade artefakter kan vara kul att tänka på Kvinnor har mer procentuellt DNA från neandertalare än män lägg till det i ekvationen Har aldrig sett någon kalkyl över etnicitet och det är väl knappast konstigt om inte annat så med tanke på att rena etniska linjer är lika sällsynta som inavelslinjer,Neandertalare hade större hjärnor än homo sapiens sapiens och tänkte abstrakt förstår man av efterlämnade artefakter kan vara kul att tänka på Kvinnor har mer procentuellt DNA från neandertalare än män lägg till det i ekvationen Har aldrig sett någon kalkyl över etnicitet och det är väl knappast konstigt om inte annat så med tanke på att rena etniska linjer är lika sällsynta som inavelslinjer
/t3114462,2020-01-26,16:06,Looom,/u1295177,NA,Citat Ursprungligen postat av 15minFameAfrikaner har inget alls Det är för att det var de som utvandrade som kom i kontakt med neandertalare Njaaa inte riktigt Kushiterna som lever i Afrikas Horn har neandertalgener som de fått från neolitiska levantinska farmare,Njaaa inte riktigt Kushiterna som lever i Afrikas Horn har neandertalgener som de fått från neolitiska levantinska farmare
/t3114462,2020-01-26,19:59,fruciante,/u614713,NA,Citat Ursprungligen postat av 15minFameAfrikaner har inget alls Det är för att det var de som utvandrade som kom i kontakt med neandertalare Ja det stämmer Om dom nu inte har någon blandning i sina gener vilket kan vara vanligt tex i USA,Ja det stämmer Om dom nu inte har någon blandning i sina gener vilket kan vara vanligt tex i USA
/t3114462,2020-01-28,03:25,Nakkvarr,/u1005358,NA,Citat Ursprungligen postat av ArmyantJag vet ytligt att gener från neandertalare återfinns hos människor i Asien och Europa Vilka av alla etniciteter i de alla länder som finns i dessa områden brukar ha höga värden av gener från neandertalare Det är ju också så att man talar om att 1 3 av den moderna människans uppsättning gener härstammar från neandertalare Då är min fråga om det finns någon etnicitet som tenderar att ofta ligga uppemot 3 gener från neandertalare Exempel på etniciteter är finsk skandinavisk italienare mellanöstlig grekisk engelsk med flera Frågeställningen är ju inte ointressant men jag tror att svaret med nödvändighet kommer att bli mycket skevt beroende på faktaunderlaget Om DNA hos nutida människo etniciteter har vi ju bevars överflödande kunskap Men hur många neandertalare har vi egentligen utvunnit genetiskt material från På deras tid var det antagligen minst lika stor skillnad på en individ från Syrien och en från Storbritannien som mellan motsvarande sapiensgrupper idag,Frågeställningen är ju inte ointressant men jag tror att svaret med nödvändighet kommer att bli mycket skevt beroende på faktaunderlaget Om DNA hos nutida människo etniciteter har vi ju bevars överflödande kunskap Men hur många neandertalare har vi egentligen utvunnit genetiskt material från På deras tid var det antagligen minst lika stor skillnad på en individ från Syrien och en från Storbritannien som mellan motsvarande sapiensgrupper idag
/t3114462,2020-01-28,17:48,biomatec,/u835122,NA,Östasiater Japan och Kina har mest neanderthal i generna och det har ingenting med Syrien och Storbrittannien att göra Låt bli att sprida globalistisk fakenews på forumet Använd Facebook till detta Asiater har också arv från denisovaner och förmodligen också arv från ytterligare en ännu okänd ultraarkaisk hominid enligt den senaste forskningen,Östasiater Japan och Kina har mest neanderthal i generna och det har ingenting med Syrien och Storbrittannien att göra Låt bli att sprida globalistisk fakenews på forumet Använd Facebook till detta Asiater har också arv från denisovaner och förmodligen också arv från ytterligare en ännu okänd ultraarkaisk hominid enligt den senaste forskningen
/t3114462,2020-01-28,17:52,f30malmo,/u1049081,NA,Citat Ursprungligen postat av Halshuggning Typiska drag för neandertalargener är mkt kroppsbehåring tjockare näsor kortväxta mer rakt hår Är det så Jag har 95 mer neanderthal gener än genomsnittet Vet inte hur tillförlitlig sidan var dock som jag laddade upp på Jag har liten näsa ingen kroppsbehåring i stort sett lockigt hår och är lite längre än genomsnittet Dock har jag hört att en hel del beroendegener kommer från neanderthal och de har jag nog,Är det så Jag har 95 mer neanderthal gener än genomsnittet Vet inte hur tillförlitlig sidan var dock som jag laddade upp på Jag har liten näsa ingen kroppsbehåring i stort sett lockigt hår och är lite längre än genomsnittet Dock har jag hört att en hel del beroendegener kommer från neanderthal och de har jag nog
/t3114462,2020-02-08,01:36,Snobird,/u1083410,NA,Citat Ursprungligen postat av FioehlbaerthÖstasiater typ kineser koreaner och japaner har mer neanderthalgener än européer läste jag nånstans Dom lär ju ha högre medel IQ än vi också Konstigt nog så är det kanske inte gener från neanderthal de bär utan från denisovans De var en hominid eller människoart som fanns i asien,Konstigt nog så är det kanske inte gener från neanderthal de bär utan från denisovans De var en hominid eller människoart som fanns i asien
/t3114462,2020-06-14,19:14,Merwinna,/u1004627,NA,https www youtube com watch v Qwb5QLNJDWQHär är en väldigt intressant dokumentär för er som kan tyska Att vi européer i medeltal har två procent neandertalgener visst jag ju förut men inte att det dessutom är många olika neandertalgener i omlopp Det finns alltså en massa egenskaper som påverkas av neandertalgener fast utspätt på olika människor Självklart gör detta skillnaden mellan oss och negrerna väldigt stor Det är bara fånigt att påstå något annat,https www youtube com watch v Qwb5QLNJDWQHär är en väldigt intressant dokumentär för er som kan tyska Att vi européer i medeltal har två procent neandertalgener visst jag ju förut men inte att det dessutom är många olika neandertalgener i omlopp Det finns alltså en massa egenskaper som påverkas av neandertalgener fast utspätt på olika människor Självklart gör detta skillnaden mellan oss och negrerna väldigt stor Det är bara fånigt att påstå något annat
/t3114462,2020-06-14,19:22,Ohorsamhet,/u1329066,f30malmo,Citat Ursprungligen postat av f30malmoÄr det så Jag har 95 mer neanderthal gener än genomsnittet Vet inte hur tillförlitlig sidan var dock som jag laddade upp på Jag har liten näsa ingen kroppsbehåring i stort sett lockigt hår och är lite längre än genomsnittet Dock har jag hört att en hel del beroendegener kommer från neanderthal och de har jag nog Snarare är kreativitet och fysisk styrka arv från neanderthalare De hade verktyg innan homo sapien och var starkare men mindre uthålliga enligt boken Born to Run skilnaden mellan européer och afrikaner är väl till stor del arvet från neanderthalarna samt någorlunda selektiv fortplantning fram till närtid En lågoddsare är att man hittar störst mängd neanderthalgener hos folk som i generationer bott i trakterna kring Düsseldorf där Neanderdalen ligger,Snarare är kreativitet och fysisk styrka arv från neanderthalare De hade verktyg innan homo sapien och var starkare men mindre uthålliga enligt boken Born to Run skilnaden mellan européer och afrikaner är väl till stor del arvet från neanderthalarna samt någorlunda selektiv fortplantning fram till närtid En lågoddsare är att man hittar störst mängd neanderthalgener hos folk som i generationer bott i trakterna kring Düsseldorf där Neanderdalen ligger
/t3114462,2020-06-14,19:45,Merwinna,/u1004627,NA,Citat Ursprungligen postat av OhorsamhetSnarare är kreativitet och fysisk styrka arv från neanderthalare De hade verktyg innan homo sapien och var starkare men mindre uthålliga enligt boken Born to Run skilnaden mellan européer och afrikaner är väl till stor del arvet från neanderthalarna samt någorlunda selektiv fortplantning fram till närtid En lågoddsare är att man hittar störst mängd neanderthalgener hos folk som i generationer bott i trakterna kring Düsseldorf där Neanderdalen ligger Enligt dokumentären jag såg så var deras stora svaghet inavel Det gjorde att det genetiska materialet blev mindre och mindre varierat för varje generation och då blir det ju olika ärfliga sjukdomar och handikapp och inte minst dåligt immunförsvar Sedan kom homo sapiens dit och det är mycket möjligt att de vi förde med sig någon farsot som neandertalarna inte kunde hantera alls Lustigt att dom inte har flyttat på sig på 40 000 år,Enligt dokumentären jag såg så var deras stora svaghet inavel Det gjorde att det genetiska materialet blev mindre och mindre varierat för varje generation och då blir det ju olika ärfliga sjukdomar och handikapp och inte minst dåligt immunförsvar Sedan kom homo sapiens dit och det är mycket möjligt att de vi förde med sig någon farsot som neandertalarna inte kunde hantera alls Lustigt att dom inte har flyttat på sig på 40 000 år
/t3114462,2020-06-14,20:59,Barbe,/u239408,NA,Vem bryr sig om något sånt primitivt som neandertalar gener,Vem bryr sig om något sånt primitivt som neandertalar gener
/t3114462,2020-06-14,21:09,WbZV,/u919459,NA,Citat Ursprungligen postat av OhorsamhetEn lågoddsare är att man hittar störst mängd neanderthalgener hos folk som i generationer bott i trakterna kring Düsseldorf där Neanderdalen ligger Vilket enklast förklaras med att testerna kontaminerats med dna från de som gjorde testerna Men då blir det inte lika spännande längre,Vilket enklast förklaras med att testerna kontaminerats med dna från de som gjorde testerna Men då blir det inte lika spännande längre
/t3114462,2020-06-15,15:30,tkhasi,/u1232707,NA,Lustigt att östasiater skulle ha mest neandertalgener de är ju de som minst ser ut som neandertalare Östasiater har inga ögonbrynsbågar att tala om de har små näsor där neandertalare anses ha haft stora och de är små och späda jämfört med tex européer Inte heller har de mycket kroppsbehåring Den folkgrupp som rent fysiskt mest liknar neandertalare tycker jag är européer Men det betyder kanske ingenting Tex neandertalrekontruktionen på den här sidan https www quora com What would the s Homo sapiensTycker det finns många européer som är väldigt lika den,Lustigt att östasiater skulle ha mest neandertalgener de är ju de som minst ser ut som neandertalare Östasiater har inga ögonbrynsbågar att tala om de har små näsor där neandertalare anses ha haft stora och de är små och späda jämfört med tex européer Inte heller har de mycket kroppsbehåring Den folkgrupp som rent fysiskt mest liknar neandertalare tycker jag är européer Men det betyder kanske ingenting Tex neandertalrekontruktionen på den här sidan https www quora com What would the s Homo sapiensTycker det finns många européer som är väldigt lika den
/t3114462,2020-06-15,15:43,f30malmo,/u1049081,tkhasi,Citat Ursprungligen postat av tkhasiLustigt att östasiater skulle ha mest neandertalgener de är ju de som minst ser ut som neandertalare Östasiater har inga ögonbrynsbågar att tala om de har små näsor där neandertalare anses ha haft stora och de är små och späda jämfört med tex européer Inte heller har de mycket kroppsbehåring Den folkgrupp som rent fysiskt mest liknar neandertalare tycker jag är européer Men det betyder kanske ingenting Tex neandertalrekontruktionen på den här sidan https www quora com What would the s Homo sapiensTycker det finns många européer som är väldigt lika den Rekonstruktioner är ofta inte så exakta inte ens om de utgår från skelett Däremot intressanta,Rekonstruktioner är ofta inte så exakta inte ens om de utgår från skelett Däremot intressanta
/t3114462,2020-06-15,15:47,f30malmo,/u1049081,NA,Citat Ursprungligen postat av OhorsamhetSnarare är kreativitet och fysisk styrka arv från neanderthalare De hade verktyg innan homo sapien och var starkare men mindre uthålliga enligt boken Born to Run skilnaden mellan européer och afrikaner är väl till stor del arvet från neanderthalarna samt någorlunda selektiv fortplantning fram till närtid En lågoddsare är att man hittar störst mängd neanderthalgener hos folk som i generationer bott i trakterna kring Düsseldorf där Neanderdalen ligger Intressant,Intressant
/t3114462,2020-06-15,16:26,Ohorsamhet,/u1329066,NA,Citat Ursprungligen postat av MerwinnaLustigt att dom inte har flyttat på sig på 40 000 år Naturligtvis har de det men det är väl troligare att hitta en större mängd arv nära källan än långt ifrån Åtminstone när man inte har en aning om var de tagit vägen,Naturligtvis har de det men det är väl troligare att hitta en större mängd arv nära källan än långt ifrån Åtminstone när man inte har en aning om var de tagit vägen
/t3114462,2020-06-15,16:44,tkhasi,/u1232707,f30malmo,Citat Ursprungligen postat av f30malmoRekonstruktioner är ofta inte så exakta inte ens om de utgår från skelett Däremot intressanta Det är möjligt Jag säger inte att du har fel Men inga neandertalrekonstruktioner jag sett liknar asiater mer än européer Inte för att det spelar någon roll Tycker bara det är lustigt,Det är möjligt Jag säger inte att du har fel Men inga neandertalrekonstruktioner jag sett liknar asiater mer än européer Inte för att det spelar någon roll Tycker bara det är lustigt
/t3114462,2020-06-15,16:46,tkhasi,/u1232707,NA,Citat Ursprungligen postat av OhorsamhetNaturligtvis har de det men det är väl troligare att hitta en större mängd arv nära källan än långt ifrån Åtminstone när man inte har en aning om var de tagit vägen Men neandertalarna kallas väl som de gör för att det var just i Neanderdalen man först råkade hitta lämningar De fanns väl över hela Europa och Asien Inte för att de hade sitt ursprung just i Neanderdalen,Men neandertalarna kallas väl som de gör för att det var just i Neanderdalen man först råkade hitta lämningar De fanns väl över hela Europa och Asien Inte för att de hade sitt ursprung just i Neanderdalen
/t3114462,2020-06-15,18:12,Ohorsamhet,/u1329066,tkhasi,Citat Ursprungligen postat av tkhasiMen neandertalarna kallas väl som de gör för att det var just i Neanderdalen man först råkade hitta lämningar De fanns väl över hela Europa och Asien Inte för att de hade sitt ursprung just i Neanderdalen Ingen aning om var mer man hittat fler men att man åtminstone fann dem där är konstaterat,Ingen aning om var mer man hittat fler men att man åtminstone fann dem där är konstaterat
/t3114462,2020-06-15,18:13,f30malmo,/u1049081,tkhasi,Citat Ursprungligen postat av tkhasiDet är möjligt Jag säger inte att du har fel Men inga neandertalrekonstruktioner jag sett liknar asiater mer än européer Inte för att det spelar någon roll Tycker bara det är lustigt Det kan bero på den som rekonstruerar också till viss del Det finns ju något sådant exempel där en indian rekonstruerats som en vit man vilket skapade många upprördheter minns dock inte detaljerna,Det kan bero på den som rekonstruerar också till viss del Det finns ju något sådant exempel där en indian rekonstruerats som en vit man vilket skapade många upprördheter minns dock inte detaljerna
/t3114462,2020-06-15,18:23,tkhasi,/u1232707,f30malmo,Citat Ursprungligen postat av f30malmoDet kan bero på den som rekonstruerar också till viss del Det finns ju något sådant exempel där en indian rekonstruerats som en vit man vilket skapade många upprördheter minns dock inte detaljerna Det stämmer säkert Nog inte helt lätt att konstruera ett utseende enbart efter ett skelett Exakt form på näsan hudton kroppsbehåring Kan man förresten avgöra mängd kroppsbehåring utifrån DNA För annars kanske inte neandertalarna alls var så håriga som man föreställer sig,Det stämmer säkert Nog inte helt lätt att konstruera ett utseende enbart efter ett skelett Exakt form på näsan hudton kroppsbehåring Kan man förresten avgöra mängd kroppsbehåring utifrån DNA För annars kanske inte neandertalarna alls var så håriga som man föreställer sig
/t3114462,2020-06-15,19:15,f30malmo,/u1049081,tkhasi,Citat Ursprungligen postat av tkhasiDet stämmer säkert Nog inte helt lätt att konstruera ett utseende enbart efter ett skelett Exakt form på näsan hudton kroppsbehåring Kan man förresten avgöra mängd kroppsbehåring utifrån DNA För annars kanske inte neandertalarna alls var så håriga som man föreställer sig Jag tror inte det är så lätt med dna heller Det finns så många variabler,Jag tror inte det är så lätt med dna heller Det finns så många variabler
/t3114462,2020-08-16,10:10,Deoxys,/u1372473,NA,Man tror att Neandertalare mixade med de människor som vandrat ut ur afrika och sedan blev européer asiater uramerikaner och oceanier Sedan mixade dessa igen med de som skulle bli öst asiater och uramerikaner Källa En universitetsföreläsning i evolutionär genomik,Man tror att Neandertalare mixade med de människor som vandrat ut ur afrika och sedan blev européer asiater uramerikaner och oceanier Sedan mixade dessa igen med de som skulle bli öst asiater och uramerikaner Källa En universitetsföreläsning i evolutionär genomik
/t3114462,2020-08-22,10:59,leprasjukling,/u388280,fruciante,Citat Ursprungligen postat av frucianteVarför undrar du Vita brukar ha mer Svarta har minst Vita och svarta är inga etniciteter Neandertalarna dog ut för 35 000 år sedan har jag för mig orka googla Under årtusendena sedan dess har etniciteter skapats och försvunnit Mycket få eller inga av dagens etniciteter har existerat mer än ett par tusen år svensk är inte mer än 1000 år och många andra är betydligt yngre i Sydafrika är de stora etniciteterna xhosa boer zulu och coloured inte mer än 200 år gamla och alla remix av andra etniciteter medan engelsktalande sydafrikaner knappast ännu är en separat etnisk grupp i Afrika Så bryta ner det på etniciteter är inte meningsfullt men det finns nog konsensus att östasiater har en anings mer neanderthalsgener än europeer,Vita och svarta är inga etniciteter Neandertalarna dog ut för 35 000 år sedan har jag för mig orka googla Under årtusendena sedan dess har etniciteter skapats och försvunnit Mycket få eller inga av dagens etniciteter har existerat mer än ett par tusen år svensk är inte mer än 1000 år och många andra är betydligt yngre i Sydafrika är de stora etniciteterna xhosa boer zulu och coloured inte mer än 200 år gamla och alla remix av andra etniciteter medan engelsktalande sydafrikaner knappast ännu är en separat etnisk grupp i Afrika Så bryta ner det på etniciteter är inte meningsfullt men det finns nog konsensus att östasiater har en anings mer neanderthalsgener än europeer
/t3114462,2020-09-13,12:11,Vermillions,/u1358984,NA,Citat Ursprungligen postat av ArmyantJag vet ytligt att gener från neandertalare återfinns hos människor i Asien och Europa Vilka av alla etniciteter i de alla länder som finns i dessa områden brukar ha höga värden av gener från neandertalare Det är ju också så att man talar om att 1 3 av den moderna människans uppsättning gener härstammar från neandertalare Då är min fråga om det finns någon etnicitet som tenderar att ofta ligga uppemot 3 gener från neandertalare Exempel på etniciteter är finsk skandinavisk italienare mellanöstlig grekisk engelsk med flera Detta är inte ett svar på din fråga men om man gör ett DNA test på t ex MyHeritageDNA så kan man få Neandertalare i testresultatet Det jag finner kan vara lite märkligt är att man tittar på förfäders regioner Om så är fallet vilken region tillhör neandertalare,Detta är inte ett svar på din fråga men om man gör ett DNA test på t ex MyHeritageDNA så kan man få Neandertalare i testresultatet Det jag finner kan vara lite märkligt är att man tittar på förfäders regioner Om så är fallet vilken region tillhör neandertalare
