url,date,time,author_name,author_link,quoted_user,posting,posting_wo_quote
/t2433574,2014-08-26,01:49,BroderQuetzalcoatl,/u519924,NA,Jag börjar mer och mer tänka i Spinozas panteistiska banor ju äldre jag blir Istället för en Gud som skapade världen likt en urmakare som skapar en klocka eller ett Universum som är totallt meningslöst och dött så tycker jag mig se tecken på intelligens överallt i min mening ÄR universum jämställd med Gud som ej bör betraktas som en antropomorfisk gestalt Själv organisation hur atomer bildar molekyler som i sin tur skapar biologiskt liv som evolutionärt formas till ett oändligt urval av former av varande Dessa varelser kan sedan skriva romaner dagdrömma och komma på egna fantasier etcetera det verkar som att Universum är ofantligt kreativt och kan ge födelse till skikt av nya sätt att vara Homeostas hur dessa system av varande bibehåller sig och håller en stabilitet allt ifrån DNA som är en självlärande molekyl till vår planets biosfär eller vår kroppstemperatur Liv verkar också kunna hacka fysikens lagar på otroligt spännande sätt hur kunde t ex växter klura ut fotosyntesen vad jag har läst om denna kvantum process så är den otroligt komplex Överallt i växter ser man matematisk perfektion fibonacci spiralen mönster etc Atomer kokas inne i stjärnornas inre och smids ihop till nya kombinationer som sedan sprids när stjärnorna exploderar i supernovor Jag har otaliga exempel att ge Någon annan som tänkt i samma spår,Jag börjar mer och mer tänka i Spinozas panteistiska banor ju äldre jag blir Istället för en Gud som skapade världen likt en urmakare som skapar en klocka eller ett Universum som är totallt meningslöst och dött så tycker jag mig se tecken på intelligens överallt i min mening ÄR universum jämställd med Gud som ej bör betraktas som en antropomorfisk gestalt Själv organisation hur atomer bildar molekyler som i sin tur skapar biologiskt liv som evolutionärt formas till ett oändligt urval av former av varande Dessa varelser kan sedan skriva romaner dagdrömma och komma på egna fantasier etcetera det verkar som att Universum är ofantligt kreativt och kan ge födelse till skikt av nya sätt att vara Homeostas hur dessa system av varande bibehåller sig och håller en stabilitet allt ifrån DNA som är en självlärande molekyl till vår planets biosfär eller vår kroppstemperatur Liv verkar också kunna hacka fysikens lagar på otroligt spännande sätt hur kunde t ex växter klura ut fotosyntesen vad jag har läst om denna kvantum process så är den otroligt komplex Överallt i växter ser man matematisk perfektion fibonacci spiralen mönster etc Atomer kokas inne i stjärnornas inre och smids ihop till nya kombinationer som sedan sprids när stjärnorna exploderar i supernovor Jag har otaliga exempel att ge Någon annan som tänkt i samma spår
/t2433574,2014-08-26,01:56,BroderQuetzalcoatl,/u519924,NA,Simon G Powell om naturlig intelligens http youtu be yjNPAkOoF0IJason Silva om själv organisationhttp youtu be ZJ272i1BhqoAlan Watts om ämnet http youtu be JZbThJg6ehUFibonacci i naturen http youtu be KpBfbzxS1l4En genomgång http youtu be Cf L5XVH4FUEn tur igenom Universum http youtu be X8Aurpr68uE,Simon G Powell om naturlig intelligens http youtu be yjNPAkOoF0IJason Silva om själv organisationhttp youtu be ZJ272i1BhqoAlan Watts om ämnet http youtu be JZbThJg6ehUFibonacci i naturen http youtu be KpBfbzxS1l4En genomgång http youtu be Cf L5XVH4FUEn tur igenom Universum http youtu be X8Aurpr68uE
/t2433574,2014-08-26,02:12,Fri,/u445222,NA,Vi ar bra pa intelligens och vi tycker mycket om oss sjalva for att vi ar sa intelligenta Men intelligens ar bara enkelt myrbeteende Matematiken bestar bara av den ena javla uppenbara saken efter den andra Vartenda steg i resonemanget ar uppenbart En intelligent matematiker fysiker ar bara duktig pa att plocka ihop barr till myrstacken snabbare an andra Aven den dummaste myran kan plocka ett barr till samma stack Vart beteende ar simpelt Och naturligt Jag ger inte sa mycket for teorier om att just vi ar sa speciella Vi ar bara en djurart med ett visst beteende och det som verkligen avskiljer oss ar att vi kan flyga i rymden,Vi ar bra pa intelligens och vi tycker mycket om oss sjalva for att vi ar sa intelligenta Men intelligens ar bara enkelt myrbeteende Matematiken bestar bara av den ena javla uppenbara saken efter den andra Vartenda steg i resonemanget ar uppenbart En intelligent matematiker fysiker ar bara duktig pa att plocka ihop barr till myrstacken snabbare an andra Aven den dummaste myran kan plocka ett barr till samma stack Vart beteende ar simpelt Och naturligt Jag ger inte sa mycket for teorier om att just vi ar sa speciella Vi ar bara en djurart med ett visst beteende och det som verkligen avskiljer oss ar att vi kan flyga i rymden
/t2433574,2014-08-26,02:16,BroderQuetzalcoatl,/u519924,NA,Citat Ursprungligen postat av FriVi ar bra pa intelligens och vi tycker mycket om oss sjalva for att vi ar sa intelligenta Men intelligens ar bara enkelt myrbeteende Matematiken bestar bara av den ena javla uppenbara saken efter den andra Vartenda steg i resonemanget ar uppenbart En intelligent matematiker fysiker ar bara duktig pa att plocka ihop barr till myrstacken snabbare an andra Aven den dummaste myran kan plocka ett barr till samma stack Vart beteende ar simpelt Och naturligt Jag ger inte sa mycket for teorier om att just vi ar sa speciella Vi ar bara en djurart med ett visst beteende och det som verkligen avskiljer oss ar att vi kan flyga i rymden Jag går dock ett steg längre utöver den mänskliga intelligensen som trots allt är Naturens intelligens för att vi ÄR naturen universum och applicerar intelligens om än i vårt tycke extremt mycket mer primitivt eller annorlunda än mänsklig intelligens i Universum som helhet Mycket forskning visar ju på att Universum beter sig väldigt organiskt nyligen uttalade sig en fysiker om att Universums struktur är väldigt likt hur en hjärna är Btw http www nature com news how brain igence 1 11811Kolla in detta klippet också http vimeo com 94742454 detta är en extrem jävla komplexitet,Jag går dock ett steg längre utöver den mänskliga intelligensen som trots allt är Naturens intelligens för att vi ÄR naturen universum och applicerar intelligens om än i vårt tycke extremt mycket mer primitivt eller annorlunda än mänsklig intelligens i Universum som helhet Mycket forskning visar ju på att Universum beter sig väldigt organiskt nyligen uttalade sig en fysiker om att Universums struktur är väldigt likt hur en hjärna är Btw http www nature com news how brain igence 1 11811Kolla in detta klippet också http vimeo com 94742454 detta är en extrem jävla komplexitet
/t2433574,2014-08-26,02:21,Fri,/u445222,NA,Citat Ursprungligen postat av BroderQuetzalcoatlMycket forskning visar ju på att Universum beter sig väldigt organiskt nyligen uttalade sig en fysiker om att Universums struktur är väldigt likt hur en hjärna är Det stora felet med det ar ljushastigheten Intelligens kraver snabbhet eller hur Over var galax tar det 100 000 ar for ena kanten att fa information fran andra kanten Det blir inte intelligens av det ens over kosmologiska tidskalor jamfort med hur vart nervsystem funkar Einstein sander en fraga om relativitetsteorin och far svar av en apa som plockat upp en pinne Intelligens ar nodvandigtvis lokal,Det stora felet med det ar ljushastigheten Intelligens kraver snabbhet eller hur Over var galax tar det 100 000 ar for ena kanten att fa information fran andra kanten Det blir inte intelligens av det ens over kosmologiska tidskalor jamfort med hur vart nervsystem funkar Einstein sander en fraga om relativitetsteorin och far svar av en apa som plockat upp en pinne Intelligens ar nodvandigtvis lokal
/t2433574,2014-08-26,02:32,BroderQuetzalcoatl,/u519924,NA,Citat Ursprungligen postat av FriDet stora felet med det ar ljushastigheten Intelligens kraver snabbhet eller hur Over var galax tar det 100 000 ar for ena kanten att fa information fran andra kanten Det blir inte intelligens av det ens over kosmologiska tidskalor jamfort med hur vart nervsystem funkar Einstein sander en fraga om relativitetsteorin och far svar av en apa som plockat upp en pinne Intelligens ar nodvandigtvis lokal Jag är bara en amatör i ämnet och vågar inte uttala mig om vetenskapliga termer om universum allt för mycket Jag försöker inte bevisa att universum är en hjärna på något sätt bara att mönster upprepar sig både på den mikro och makrokosmiska skalan Här är artikeln http www livescience com 25027 uni ike brain htmlSen kan ju mörk materia som universum till mestadels består av vara väldigt intressant Att kvantum system kan ha spooky actions at a distance med Vi kanske bara inte förstått hur det fungerar än men information skulle kunna färdas mellan dessa distanser,Jag är bara en amatör i ämnet och vågar inte uttala mig om vetenskapliga termer om universum allt för mycket Jag försöker inte bevisa att universum är en hjärna på något sätt bara att mönster upprepar sig både på den mikro och makrokosmiska skalan Här är artikeln http www livescience com 25027 uni ike brain htmlSen kan ju mörk materia som universum till mestadels består av vara väldigt intressant Att kvantum system kan ha spooky actions at a distance med Vi kanske bara inte förstått hur det fungerar än men information skulle kunna färdas mellan dessa distanser
/t2433574,2014-08-26,02:35,Fri,/u445222,NA,Intelligens ar nodvandigtvis lokal UNLESS sa vida vi inte lyckas avlyssna miljoner ar erfarna civilisationer sa att vi kan lasa deras facit istallet for att forsoka bedriva egen vetenskap Om de ar miljoner ar fore oss men bara hundra tusen ljusar bort sa ar deras facit a hell of an advantage Och vi kan snacka galaktisk intelligens Langsam overforing men hogkvalitativt informationinnehall Och av hundra miljarder stjarnor sedan tio miljarder ar sa maste val nagon ha gjort detta redan Sa fantasilosa kan val inte alla ha varit hela tiden att de latit bli Bara att logga in pa the GIFI Citat Ursprungligen postat av BroderQuetzalcoatlVi kanske bara inte förstått hur det fungerar än men information skulle kunna färdas mellan dessa distanser Det har vi absolut inte gjort Vi anar inte hur lite aning vi har Det dar med var tidsuppfattning har uppenbarligen med vart sexualsystem att gora Vi som individer overskattar fenomenet tid Naturen har talamod,Intelligens ar nodvandigtvis lokal UNLESS sa vida vi inte lyckas avlyssna miljoner ar erfarna civilisationer sa att vi kan lasa deras facit istallet for att forsoka bedriva egen vetenskap Om de ar miljoner ar fore oss men bara hundra tusen ljusar bort sa ar deras facit a hell of an advantage Och vi kan snacka galaktisk intelligens Langsam overforing men hogkvalitativt informationinnehall Och av hundra miljarder stjarnor sedan tio miljarder ar sa maste val nagon ha gjort detta redan Sa fantasilosa kan val inte alla ha varit hela tiden att de latit bli Bara att logga in pa the GIFI Det har vi absolut inte gjort Vi anar inte hur lite aning vi har Det dar med var tidsuppfattning har uppenbarligen med vart sexualsystem att gora Vi som individer overskattar fenomenet tid Naturen har talamod
/t2433574,2014-08-26,07:38,Esolcsid,/u898782,NA,Instämmer Vi är bara större komplex av de grundläggande egenskaper som redan finns likt att våra sinnen är förlängningar av cellers receptorer Universum är inte en osammanhängande oreda det bildas alltid funktionella strukturer Det betraktar jag som en egenskap i materian Gränsen mellan liv och icke liv blir då inte så skarp det är bara en definition vi väljer att dra någonstans,Instämmer Vi är bara större komplex av de grundläggande egenskaper som redan finns likt att våra sinnen är förlängningar av cellers receptorer Universum är inte en osammanhängande oreda det bildas alltid funktionella strukturer Det betraktar jag som en egenskap i materian Gränsen mellan liv och icke liv blir då inte så skarp det är bara en definition vi väljer att dra någonstans
/t2433574,2014-08-26,08:43,mind-d,/u539622,NA,Mina exakta åsikter också väldigt intressant trådstart och väldigt bra länkar Jag är en stor fan av Jason Silva,Mina exakta åsikter också väldigt intressant trådstart och väldigt bra länkar Jag är en stor fan av Jason Silva
/t2433574,2014-08-26,09:27,Diamondgrit,/u825803,NA,Av många miljarder eventualiteter är den som vi befinner oss mitt inne i en av de ytterst få som skapar en struktur tillräcklig för att vi bokstavligt talat ska kunna bli imponerade av den men just därför är förståelsen av det faktum att vi är mitt inne i just denna eventualitet en trivial upplevelse i jämförelse med den man får när man kartlägger själva den tidigare nämnda strukturen eller åtminstone en väl vald del av den Om du slår en tärning är det ju fantastiskt om du får en sexa men inte att du fick en sexa,Av många miljarder eventualiteter är den som vi befinner oss mitt inne i en av de ytterst få som skapar en struktur tillräcklig för att vi bokstavligt talat ska kunna bli imponerade av den men just därför är förståelsen av det faktum att vi är mitt inne i just denna eventualitet en trivial upplevelse i jämförelse med den man får när man kartlägger själva den tidigare nämnda strukturen eller åtminstone en väl vald del av den Om du slår en tärning är det ju fantastiskt om du får en sexa men inte att du fick en sexa
/t2433574,2014-08-26,12:26,BroderQuetzalcoatl,/u519924,NA,Citat Ursprungligen postat av DiamondgritAv många miljarder eventualiteter är den som vi befinner oss mitt inne i en av de ytterst få som skapar en struktur tillräcklig för att vi bokstavligt talat ska kunna bli imponerade av den men just därför är förståelsen av det faktum att vi är mitt inne i just denna eventualitet en trivial upplevelse i jämförelse med den man får när man kartlägger själva den tidigare nämnda strukturen eller åtminstone en väl vald del av den Om du slår en tärning är det ju fantastiskt om du får en sexa men inte att du fick en sexa Det är ju det rådande synsättet på folk som inte vill go to far out så att säga men ju mer jag studerar liv desto mer får jag en annan uppfattning För att citera Simon G Powell The physicist Laurence Krauss said that the more he studies physics the more he believes life is nothing special Well HOW HIGH do you set the bars If Nature could make Laurance Krauss from scratch well then Bifogar två länkar som propegerar för intelligens inom naturen Jeremy Narby http youtu be uGMV6IJy1OcSimon G Powell http youtu be Aaq0LTqQvyc,Det är ju det rådande synsättet på folk som inte vill go to far out så att säga men ju mer jag studerar liv desto mer får jag en annan uppfattning För att citera Simon G Powell The physicist Laurence Krauss said that the more he studies physics the more he believes life is nothing special Well HOW HIGH do you set the bars If Nature could make Laurance Krauss from scratch well then Bifogar två länkar som propegerar för intelligens inom naturen Jeremy Narby http youtu be uGMV6IJy1OcSimon G Powell http youtu be Aaq0LTqQvyc
/t2433574,2014-08-26,12:35,BroderQuetzalcoatl,/u519924,NA,Citat Ursprungligen postat av EsolcsidInstämmer Vi är bara större komplex av de grundläggande egenskaper som redan finns likt att våra sinnen är förlängningar av cellers receptorer Universum är inte en osammanhängande oreda det bildas alltid funktionella strukturer Det betraktar jag som en egenskap i materian Gränsen mellan liv och icke liv blir då inte så skarp det är bara en definition vi väljer att dra någonstans Precis verkar som att Universum har fertilitet inbyggt på något sätt och precis som du säger gränsen är inte så knivskarp Jag lämnar några icke levande molekyler i mitt labb och går på semester och när jag kommer tillbaka har dom självorganiserat till väldigt organiska former Lite så det är ju Ligger något i det man kan läsa i gamla Grekiska och Egyptiska eller alkemistiska texter As above so so below as within so without as the macrocosm so the microcosm När man tänker på alla triljarder atomer vi består av den otroliga komplexiteten av synapser i vår hjärna föreställningen om att vi är ett mini universum är inte så far off Nåt annat coolt är hur tät jorden är med liv minsta vattendroppe är ju fullt av liv Vår egen kropp har mer bakterier som lever i symbios med oss än vad vi har våra egna celler Precis som dessa mikrober lever inom oss och antagligen i stort sätt är helt omedvetna om vad det är dom lever i så känns det som att människan är lite i samma spår när det gäller den större biosfären universum Li The Patterns of Naturehttp youtu be bOho0VHPV4sMath in Naturehttp youtu be nmWD 4NQvlwBiljoner år sedan var jorden en röd brinnande klump och nu http youtu be FtdR vSNGBk,Precis verkar som att Universum har fertilitet inbyggt på något sätt och precis som du säger gränsen är inte så knivskarp Jag lämnar några icke levande molekyler i mitt labb och går på semester och när jag kommer tillbaka har dom självorganiserat till väldigt organiska former Lite så det är ju Ligger något i det man kan läsa i gamla Grekiska och Egyptiska eller alkemistiska texter As above so so below as within so without as the macrocosm so the microcosm När man tänker på alla triljarder atomer vi består av den otroliga komplexiteten av synapser i vår hjärna föreställningen om att vi är ett mini universum är inte så far off Nåt annat coolt är hur tät jorden är med liv minsta vattendroppe är ju fullt av liv Vår egen kropp har mer bakterier som lever i symbios med oss än vad vi har våra egna celler Precis som dessa mikrober lever inom oss och antagligen i stort sätt är helt omedvetna om vad det är dom lever i så känns det som att människan är lite i samma spår när det gäller den större biosfären universum Li The Patterns of Naturehttp youtu be bOho0VHPV4sMath in Naturehttp youtu be nmWD 4NQvlwBiljoner år sedan var jorden en röd brinnande klump och nu http youtu be FtdR vSNGBk
/t2433574,2014-08-26,13:08,BroderQuetzalcoatl,/u519924,NA,Gorillas is a surrealist street art campaign made up of seven wheatpaste style posters and a series of geometric seals and organic shapes Each poster has a central theme and uses gorillas as a metaphor for humans to express each idea The purpose of the campaign is to present the viewer with ideas that exist outside the socially constructed reality and to awaken a sense of wonder about the true nature of existence http www justingraymorgan com project gorilla html,Gorillas is a surrealist street art campaign made up of seven wheatpaste style posters and a series of geometric seals and organic shapes Each poster has a central theme and uses gorillas as a metaphor for humans to express each idea The purpose of the campaign is to present the viewer with ideas that exist outside the socially constructed reality and to awaken a sense of wonder about the true nature of existence http www justingraymorgan com project gorilla html
/t2433574,2014-08-26,13:17,Diamondgrit,/u825803,NA,Citat Ursprungligen postat av BroderQuetzalcoatlDet är ju det rådande synsättet på folk som inte vill go to far out så att säga men ju mer jag studerar liv desto mer får jag en annan uppfattning För att citera Simon G Powell The physicist Laurence Krauss said that the more he studies physics the more he believes life is nothing special Well HOW HIGH do you set the bars If Nature could make Laurance Krauss from scratch well then Bifogar två länkar som propegerar för intelligens inom naturen Jeremy Narby http youtu be uGMV6IJy1OcSimon G Powell http youtu be Aaq0LTqQvycProblemet med det argumentet är ju att det inte kan vara på något annat sätt Om det hela fungerade på ett lite lite annorlunda sätt skulle vi inte ens vara här för att diskutera om det Det faktum att naturen kan skapa en fysiker från ingenting är samma faktum som gör att fysikern kan tycka att det inte är så speciellt Och han tycker det för att han vet om just det sambandet Det du kallar liv är en biologisk maskin bara,Problemet med det argumentet är ju att det inte kan vara på något annat sätt Om det hela fungerade på ett lite lite annorlunda sätt skulle vi inte ens vara här för att diskutera om det Det faktum att naturen kan skapa en fysiker från ingenting är samma faktum som gör att fysikern kan tycka att det inte är så speciellt Och han tycker det för att han vet om just det sambandet Det du kallar liv är en biologisk maskin bara
/t2433574,2014-08-26,13:56,BroderQuetzalcoatl,/u519924,NA,Citat Ursprungligen postat av DiamondgritProblemet med det argumentet är ju att det inte kan vara på något annat sätt Om det hela fungerade på ett lite lite annorlunda sätt skulle vi inte ens vara här för att diskutera om det Det faktum att naturen kan skapa en fysiker från ingenting är samma faktum som gör att fysikern kan tycka att det inte är så speciellt Och han tycker det för att han vet om just det sambandet Det du kallar liv är en biologisk maskin bara Jag håller med dig om att liv är biologiska maskiner vår metabolism vittnar för mig om att vi är självdrivande kraftverk på två ben Vi är även Universum som manifesterar som en biologisk maskin och som värderar läget av att vara en maskin och bibehåller det genom homeostas Dessa maskiner kan även hacka in i grundlagarna dom själva består av och förstå samband och kan manipulera dessa Överblick över våra beståndsdelar Dessa maskiner kan även föreställa sig saker totalt främmande ifrån den fysiska världens lagar de kan skapa hela världar och koncept i deras virtuella tankesystem Framförallt så har dom en väldigt högt utvecklad förmåga att skilja rätt ifrån fel kanske det som utmärker homo sapiens mest må det vara evolutionärt betingat eller ej Det verkar dessutom som att Universum kan manifestera i hur många former som helst och skapa olika stilar av varande genom dessa Det finns en nästan obehindrad kreativitet i vad som kan skapas Om allt inom UNI ett versum är en del av det och om ni big bang talar för att vi har gått från ett organiserat stadie till ett oorganiserat i och med i takt hur universum expanderar kan man då inte säga att alla beståndsdelar är ett och samma ting När en varg äter en kanin och smälter dess beståndsdelar genom magsmältnings processer så är det fortfarande i grunden samma varelse som bryter ner sig själv men transformerar former om nu allting är en del av det enda universum Det verkar nästan som att universum är ett gigantiskt morphande vattenliknande substans som hela tiden byter form manifesterar som ett och bryts ner och manifesterar som något annat Btw fine tuning är fortfarande väldigt intressant Antingen så är allt äckligt precist anpassat för liv lr så är det bara så chanserna är i ett multiversum där liv bara råkat komma till Im not convinced,Jag håller med dig om att liv är biologiska maskiner vår metabolism vittnar för mig om att vi är självdrivande kraftverk på två ben Vi är även Universum som manifesterar som en biologisk maskin och som värderar läget av att vara en maskin och bibehåller det genom homeostas Dessa maskiner kan även hacka in i grundlagarna dom själva består av och förstå samband och kan manipulera dessa Överblick över våra beståndsdelar Dessa maskiner kan även föreställa sig saker totalt främmande ifrån den fysiska världens lagar de kan skapa hela världar och koncept i deras virtuella tankesystem Framförallt så har dom en väldigt högt utvecklad förmåga att skilja rätt ifrån fel kanske det som utmärker homo sapiens mest må det vara evolutionärt betingat eller ej Det verkar dessutom som att Universum kan manifestera i hur många former som helst och skapa olika stilar av varande genom dessa Det finns en nästan obehindrad kreativitet i vad som kan skapas Om allt inom UNI ett versum är en del av det och om ni big bang talar för att vi har gått från ett organiserat stadie till ett oorganiserat i och med i takt hur universum expanderar kan man då inte säga att alla beståndsdelar är ett och samma ting När en varg äter en kanin och smälter dess beståndsdelar genom magsmältnings processer så är det fortfarande i grunden samma varelse som bryter ner sig själv men transformerar former om nu allting är en del av det enda universum Det verkar nästan som att universum är ett gigantiskt morphande vattenliknande substans som hela tiden byter form manifesterar som ett och bryts ner och manifesterar som något annat Btw fine tuning är fortfarande väldigt intressant Antingen så är allt äckligt precist anpassat för liv lr så är det bara så chanserna är i ett multiversum där liv bara råkat komma till Im not convinced
/t2433574,2014-08-26,14:17,Diamondgrit,/u825803,NA,Citat Ursprungligen postat av BroderQuetzalcoatlJag håller med dig om att liv är biologiska maskiner vår metabolism vittnar för mig om att vi är självdrivande kraftverk på två ben Vi är även Universum som manifesterar som en biologisk maskin och som värderar läget av att vara en maskin och bibehåller det genom homeostas Dessa maskiner kan även hacka in i grundlagarna dom själva består av och förstå samband och kan manipulera dessa Överblick över våra beståndsdelar Dessa maskiner kan även föreställa sig saker totalt främmande ifrån den fysiska världens lagar de kan skapa hela världar och koncept i deras virtuella tankesystem Framförallt så har dom en väldigt högt utvecklad förmåga att skilja rätt ifrån fel kanske det som utmärker homo sapiens mest må det vara evolutionärt betingat eller ej Det verkar dessutom som att Universum kan manifestera i hur många former som helst och skapa olika stilar av varande genom dessa Det finns en nästan obehindrad kreativitet i vad som kan skapas Om allt inom UNI ett versum är en del av det och om ni big bang talar för att vi har gått från ett organiserat stadie till ett oorganiserat i och med i takt hur universum expanderar kan man då inte säga att alla beståndsdelar är ett och samma ting När en varg äter en kanin och smälter dess beståndsdelar genom magsmältnings processer så är det fortfarande i grunden samma varelse som bryter ner sig själv men transformerar former om nu allting är en del av det enda universum Det verkar nästan som att universum är ett gigantiskt morphande vattenliknande substans som hela tiden byter form manifesterar som ett och bryts ner och manifesterar som något annat Btw fine tuning är fortfarande väldigt intressant Antingen så är allt äckligt precist anpassat för liv lr så är det bara så chanserna är i ett multiversum där liv bara råkat komma till Im not convinced Fast det där med rätt och fel Är det universellt rätt och fel Eller är det något som vi och några till djur har hittat på själva Eller och här är själva grejen är just vår version av rätt och fel exakt det symbiotiska beteende som krävs för att våra förfäder skulle anta vissa andra beteenden som gjorde att vi utvecklade intelligens För i just det fallet är det inte ett dugg konstigt att vi har en inbyggd känsla för rätt och fel Jodå allt kan sägas vara ett och samma ting Ungefär som att alla legobitar är gjorda av samma plast det är inte exakt samma i alla men du förstår Men varelsen det levande är ju inte själva beståndsdelarna legobitarna utan det som är byggt av dem Ja fine tuning är intressant Personligen tror jag att merged multiverse är sant Att de olika universella konstanterna en gång var en superposition av alla värden men att när universum växte så styrdes konstanterna in av varandra till de värden de verkligen har,Fast det där med rätt och fel Är det universellt rätt och fel Eller är det något som vi och några till djur har hittat på själva Eller och här är själva grejen är just vår version av rätt och fel exakt det symbiotiska beteende som krävs för att våra förfäder skulle anta vissa andra beteenden som gjorde att vi utvecklade intelligens För i just det fallet är det inte ett dugg konstigt att vi har en inbyggd känsla för rätt och fel Jodå allt kan sägas vara ett och samma ting Ungefär som att alla legobitar är gjorda av samma plast det är inte exakt samma i alla men du förstår Men varelsen det levande är ju inte själva beståndsdelarna legobitarna utan det som är byggt av dem Ja fine tuning är intressant Personligen tror jag att merged multiverse är sant Att de olika universella konstanterna en gång var en superposition av alla värden men att när universum växte så styrdes konstanterna in av varandra till de värden de verkligen har
/t2433574,2014-08-27,06:40,BroderQuetzalcoatl,/u519924,NA,Goda nyheter http www evolutionnews org 2014 03 ati082531 html,Goda nyheter http www evolutionnews org 2014 03 ati082531 html
